Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.101.8-35.244.233.98-54486-443-6,35.244.233.98,443,192.168.101.8,54486,6,10/04/2023 12:51:58 AM,72,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27777.777777777777,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,40,0.0,27777.777777777777,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1025,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
151.101.36.193-192.168.101.8-443-55072-6,192.168.101.8,55072,151.101.36.193,443,6,10/04/2023 12:52:15 AM,90557263,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.0331282097163206,0.0662564194326412,18111452.6,24552947.21507425,45012569.0,158746.0,45221618.0,45221618.0,0.0,45221618.0,45221618.0,90557263.0,30185754.33333333,26004155.22766322,45212182.0,158746.0,0,0,0,0,40,116,0.0220854731442137,0.0441709462884274,0.0,1.0,0.5714285714285714,0.5345224838248487,0.2857142857142856,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,280,2,0,183897.5,35569.5924140269,209049.0,158746.0,45007851.0,6672.259587276262,45012569.0,45003133.0,No Label
138.68.63.103-192.168.101.8-443-55225-6,192.168.101.8,55225,138.68.63.103,443,6,10/04/2023 12:54:02 AM,14964491,2,2,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0668248589277109,0.2672994357108437,4988163.666666666,8403077.005903095,14689909.0,155.0,14689909.0,14689909.0,0.0,14689909.0,14689909.0,14964491.0,14964491.0,0.0,14964491.0,14964491.0,0,0,0,0,40,52,0.1336497178554218,0.1336497178554218,0.0,1.0,0.2,0.4472135954999579,0.2,0,0,0,0,1,0,0,0,1.0,0.25,0.5,0.0,0,0,0,0,0,0,2,1,2,0,-1,501,1,0,155.0,0.0,155.0,155.0,14689909.0,0.0,14689909.0,14689909.0,No Label
192.168.101.8-117.219.229.78-60574-443-17,192.168.101.8,60574,117.219.229.78,443,17,10/04/2023 12:49:30 AM,457325,61,443,2965.0,546466.0,961.0,31.0,48.60655737704917,118.77405422180446,1250.0,25.0,1233.55756207675,133.8843399187935,1201401.62903843,1102.0608976111082,909.1948310139168,4425.31814574375,77493.0,0.0,446688.0,7444.8,12764.34451276986,78019.0,71.0,456008.0,1031.6923076923067,5739.523033221047,81570.0,0.0,0,0,0,0,488,3544,133.38435467118572,968.6765429399225,25.0,1250.0,1090.4574257425743,408.44020305733727,166823.3994735189,0,0,0,0,0,0,0,0,7.0,1092.6210317460318,48.60655737704918,1233.5575620767495,0,0,0,0,0,0,61,2965,443,546466,-1,-1,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
192.168.101.1-192.168.101.8-53-58061-17,192.168.101.8,58061,192.168.101.1,53,17,10/04/2023 12:50:23 AM,11621,0,2,0.0,208.0,0.0,0.0,0.0,0.0,165.0,43.0,104.0,86.2670273047588,17898.631787281647,172.10222872386197,11621.0,0.0,11621.0,11621.0,0.0,0.0,0.0,0.0,0.0,11621.0,11621.0,0.0,11621.0,11621.0,0,0,0,0,0,16,0.0,172.10222872386197,43.0,165.0,83.66666666666666,70.43673284113434,4961.333333333333,0,0,0,0,0,0,0,0,0.0,125.5,0.0,104.0,0,0,0,0,0,0,0,0,2,208,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
192.168.101.8-108.158.221.11-50085-443-17,192.168.101.8,50085,108.158.221.11,443,17,10/04/2023 12:49:51 AM,290833,15,19,2767.0,12483.0,1023.0,43.0,184.46666666666664,340.6902377457242,1420.0,43.0,657.0,586.1269297496727,52435.59018405752,116.90557811527576,8813.12121212121,18996.49635090241,83040.0,0.0,266235.0,19016.785714285717,26137.83826673969,83324.0,121.0,290373.0,16131.833333333332,24800.104680163324,83572.0,0.0,0,0,0,0,120,152,51.575990344974606,65.32958777030117,43.0,1420.0,471.4285714285715,550.5201436563685,303072.42857142864,0,0,0,0,0,0,0,0,1.0,485.2941176470589,184.46666666666667,657.0,0,0,0,0,0,0,15,2767,19,12483,-1,-1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
142.250.206.132-192.168.101.8-443-54852-6,142.250.206.132,443,192.168.101.8,54852,6,10/04/2023 12:50:48 AM,98,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.163265306124,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,0.0,98.0,98.0,0,0,0,0,0,40,0.0,20408.163265306124,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,257,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
192.168.101.8-224.0.0.251-5353-5353-17,192.168.101.8,5353,224.0.0.251,5353,17,10/04/2023 12:51:45 AM,63609773,5,1,249.0,29.0,67.0,29.0,49.8,16.70927885936434,29.0,29.0,29.0,0.0,4.370397611700328,0.094325128310079,12721954.6,27887081.26115652,62601836.0,381.0,63607568.0,15901892.0,31136886.84774065,62601836.0,381.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,8,0.0786042735917325,0.0157208547183465,29.0,67.0,43.85714285714285,17.004201161561728,289.1428571428572,0,0,0,0,0,0,0,0,0.0,51.16666666666666,49.8,29.0,0,0,0,0,0,0,5,249,1,29,-1,-1,5,0,3959.0,0.0,3959.0,3959.0,62601836.0,0.0,62601836.0,62601836.0,No Label
185.199.109.133-192.168.101.8-443-54672-6,192.168.101.8,54672,185.199.109.133,443,6,10/04/2023 12:54:00 AM,23689657,0,3,0.0,52.0,0.0,0.0,0.0,0.0,51.0,0.0,17.333333333333332,29.160475533388222,2.195050776801032,0.1266375448154441,11844828.5,16725679.649336958,23671670.0,17987.0,0.0,0.0,0.0,0.0,0.0,23689657.0,11844828.5,16725679.649336958,23671670.0,17987.0,0,0,0,0,0,72,0.0,0.1266375448154441,0.0,51.0,13.25,25.171081290507438,633.5833333333334,0,0,0,0,1,0,0,0,0.0,17.666666666666668,0.0,17.333333333333332,0,0,0,0,0,0,0,0,3,52,-1,280,0,0,17987.0,0.0,17987.0,17987.0,23671670.0,0.0,23671670.0,23671670.0,No Label
192.168.101.8-8.8.4.4-55904-443-17,192.168.101.8,55904,8.8.4.4,443,17,10/04/2023 12:50:59 AM,231537,12,12,2105.0,4925.0,1250.0,31.0,175.41666666666669,346.6204259661708,1250.0,23.0,410.4166666666667,480.8926280335036,30362.31790167446,103.65513935137795,10066.826086956522,18212.167283170824,59594.0,0.0,188906.0,17173.272727272728,21653.112792810687,59594.0,89.0,231537.0,21048.818181818184,34938.6950981807,105506.0,0.0,0,0,0,0,96,96,51.82756967568898,51.82756967568898,23.0,1250.0,331.19999999999993,459.8983583358392,211506.5,0,0,0,0,0,0,0,0,1.0,345.0,175.41666666666666,410.4166666666667,0,0,0,0,0,0,12,2105,12,4925,-1,-1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
142.250.194.109-192.168.101.8-443-54854-6,142.250.194.109,443,192.168.101.8,54854,6,10/04/2023 12:50:50 AM,65,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30769.230769230773,65.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,65.0,65.0,0,0,0,0,0,40,0.0,30769.230769230773,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
192.168.101.8-18.164.246.127-55187-443-6,18.164.246.127,443,192.168.101.8,55187,6,10/04/2023 12:51:38 AM,3432404,4,1,5284.0,0.0,1420.0,1024.0,1321.0,198.0,0.0,0.0,0.0,0.0,1539.4458228110675,1.4567049799499123,858101.0,678603.1410041268,1747547.0,212488.0,3219916.0,1073305.3333333333,642554.2031286802,1747547.0,467997.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,20,1.16536398395993,0.2913409959899825,0.0,1420.0,880.6666666666666,699.1900075563628,488866.6666666667,1,0,0,0,1,0,0,0,0.0,1056.8,1321.0,0.0,0,0,0,0,0,0,4,5284,1,0,-1,131,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
142.250.194.14-192.168.101.8-443-59303-17,192.168.101.8,59303,142.250.194.14,443,17,10/04/2023 12:51:29 AM,14596085,11,8,2954.0,987.0,887.0,30.0,268.54545454545456,397.25920093469546,734.0,21.0,123.37499999999996,247.4705970990724,270.0039085823356,1.3017189198336403,810893.6111111112,3256503.845706333,13857226.0,0.0,14551899.0,1455189.8999999997,4362988.2887786245,13870933.0,17217.0,14159568.0,2022795.4285714284,5260808.032162355,13953040.0,0.0,0,0,0,0,88,64,0.7536267430615812,0.548092176772059,21.0,887.0,233.75,353.0222708048468,124624.72368421058,0,0,0,0,0,0,0,0,0.0,246.05263157894737,268.54545454545456,123.375,0,0,0,0,0,0,11,2954,8,987,-1,-1,11,0,139902.0,0.0,139902.0,139902.0,13857226.0,0.0,13857226.0,13857226.0,No Label
192.168.101.1-192.168.101.8-53-50903-17,192.168.101.8,50903,192.168.101.1,53,17,10/04/2023 12:53:15 AM,170139,0,2,0.0,132.0,0.0,0.0,0.0,0.0,98.0,34.0,66.0,45.254833995939045,775.8362280253205,11.755094364020009,170139.0,0.0,170139.0,170139.0,0.0,0.0,0.0,0.0,0.0,170139.0,170139.0,0.0,170139.0,170139.0,0,0,0,0,0,16,0.0,11.755094364020009,34.0,98.0,55.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,83.0,0.0,66.0,0,0,0,0,0,0,0,0,2,132,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
192.168.101.1-192.168.101.8-53-64528-17,192.168.101.8,64528,192.168.101.1,53,17,10/04/2023 12:53:15 AM,89403,0,2,0.0,149.0,0.0,0.0,0.0,0.0,115.0,34.0,74.5,57.27564927611035,1666.610740131763,22.370613961500176,89403.0,0.0,89403.0,89403.0,0.0,0.0,0.0,0.0,0.0,89403.0,89403.0,0.0,89403.0,89403.0,0,0,0,0,0,16,0.0,22.370613961500176,34.0,115.0,61.0,46.76537180435969,2187.0,0,0,0,0,0,0,0,0,0.0,91.5,0.0,74.5,0,0,0,0,0,0,0,0,2,149,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
142.250.207.225-192.168.101.8-443-54860-6,142.250.207.225,443,192.168.101.8,54860,6,10/04/2023 12:50:51 AM,102,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19607.843137254906,102.0,0.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,0.0,102.0,102.0,0,0,0,0,0,40,0.0,19607.843137254906,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
142.250.193.77-192.168.101.8-443-55646-17,192.168.101.8,55646,142.250.193.77,443,17,10/04/2023 12:53:35 AM,1339733,48,72,4471.0,71959.0,1250.0,31.0,93.14583333333331,240.9880362160968,1250.0,22.0,999.4305555555557,457.09489341756966,57048.680595312646,89.57008597981836,11258.260504201682,74364.54004514839,798347.0,0.0,1339327.0,28496.319148936163,117450.27034897836,798860.0,76.0,1339371.0,18864.38028169014,99047.60243371667,824246.0,0.0,0,0,0,0,384,576,35.828034391927346,53.74205158789102,22.0,1250.0,641.98347107438,588.7251478614769,346597.2997245178,0,0,0,0,0,0,0,0,1.0,647.3333333333334,93.14583333333331,999.4305555555557,0,0,0,0,0,0,48,4471,72,71959,-1,-1,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
192.168.101.8-108.158.221.53-52366-443-17,192.168.101.8,52366,108.158.221.53,443,17,10/04/2023 12:50:59 AM,1566867,21,24,9543.0,19853.0,1250.0,43.0,454.4285714285713,577.0846187023676,1420.0,43.0,827.2083333333333,566.7061948063423,18761.00524167016,28.719731795998,35610.61363636365,62634.31104628357,293588.0,0.0,1474893.0,73744.65,85756.75425802363,313633.0,82.0,1566178.0,68094.69565217392,93339.86924695969,293588.0,0.0,0,0,0,0,168,192,13.402541504799068,15.317190291198932,43.0,1420.0,666.2173913043476,595.3878255405734,354486.66280193225,0,0,0,0,0,0,0,0,1.0,681.0222222222222,454.4285714285714,827.2083333333334,0,0,0,0,0,0,21,9543,24,19853,-1,-1,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
